"Metadata_Series","Metadata_T","TrackObjects_Label","Intensity_MeanIntensity_Ratio","TrackObjects_Label_uni","RealTime","Stim_All_Ch","Stim_All_S"
1,6,6,1164.20006741299,"01_0006",12,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,6,7,1203.82196644512,"01_0007",12,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,6,9,1212.94845841034,"01_0009",12,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,6,10,1197.91295569512,"01_0010",12,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,6,11,1218.80394189047,"01_0011",12,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,6,12,1165.55755577156,"01_0012",12,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,6,13,1168.6757101063,"01_0013",12,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,6,14,1185.8787853883,"01_0014",12,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,6,15,1268.67484376141,"01_0015",12,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,6,16,1184.99853025562,"01_0016",12,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,6,17,1207.68780861438,"01_0017",12,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,6,19,1146.8843798691,"01_0019",12,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,6,20,1167.79489778938,"01_0020",12,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,6,21,1163.97101895419,"01_0021",12,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,6,23,1167.46956610908,"01_0023",12,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,6,24,1146.13175652617,"01_0024",12,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,6,25,1167.37839200204,"01_0025",12,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,6,26,1128.06574264657,"01_0026",12,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,6,27,1146.887286529,"01_0027",12,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,6,28,1171.80042839395,"01_0028",12,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,1,1089.88352056135,"01_0001",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,3,1230.79389085734,"01_0003",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,4,1143.62718996345,"01_0004",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,5,1197.84527223395,"01_0005",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,6,1163.40703114596,"01_0006",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,7,1203.40809018593,"01_0007",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,9,1213.77417603343,"01_0009",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,10,1220.49766003644,"01_0010",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,11,1230.86595101337,"01_0011",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,12,1178.3800731123,"01_0012",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,13,1169.44524265297,"01_0013",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,14,1248.06682179769,"01_0014",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,15,1258.52715555827,"01_0015",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,16,1198.23047146267,"01_0016",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,17,1217.51917838367,"01_0017",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,19,1145.32797724919,"01_0019",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,20,1174.6923029973,"01_0020",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,21,1168.81798875719,"01_0021",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,23,1177.32388974503,"01_0023",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,24,1111.42829739318,"01_0024",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,25,1170.07789255778,"01_0025",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,26,1138.82274792228,"01_0026",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,28,1178.72983522868,"01_0028",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,7,27,1158.85107335606,"01_0027",14,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,8,1,1091.91020040596,"01_0001",16,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,8,3,1239.37732381342,"01_0003",16,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,8,4,1141.28612263997,"01_0004",16,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,8,5,1199.90262828799,"01_0005",16,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,8,6,1163.09562591814,"01_0006",16,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,8,7,1199.53883527273,"01_0007",16,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
1,8,9,1223.07830869315,"01_0009",16,"Ch01: FGF 250 ng/ml 20min pulse","S01: FGF 250 ng/ml 20min pulse"
