"id","group","realtime","y"
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",14,1.0007491814729
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",16,1.00366146562984
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",18,0.999422173979742
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",20,0.993808683999014
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",22,0.998632143824702
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",24,1.00178275120966
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",26,0.998001325450201
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",28,1.00521470616733
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",30,1.0019408118669
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",32,1.00357367696073
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",34,1.00002261196605
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",36,0.998949960403325
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",38,1.00562680100625
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",40,1.00027103899723
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",42,1.00583575430394
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",44,1.02074628660911
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",46,1.03200063761463
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",48,1.16997838745497
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",50,1.15964043729828
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",52,1.12469532991125
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",54,1.08215238530734
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",56,1.04406953197988
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",58,1.02132310246909
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",60,1.01540531963801
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",62,1.0062972182971
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",64,1.00550876170342
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",66,1.00485887912244
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",68,1.00594659372729
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",70,1.00882230205082
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",72,1.00905983012382
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",74,1.00573060071688
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",76,1.01909511300032
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",78,1.01267364668847
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",80,1.01204314877379
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",82,1.01698368771346
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",84,1.01515326005541
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",86,1.00522124631326
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",88,1.00855888841955
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",90,1.01222934313966
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",92,1.02272256052772
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",94,1.02375246560383
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",96,1.02676848535239
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",98,1.03145491671863
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",100,1.02504308970523
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",102,1.03266196143183
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",104,1.02478702890983
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",106,1.01739024248432
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",108,1.01168449150916
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",110,1.0447421666916
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",112,1.0760216842502
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",114,1.10253146336463
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",116,1.10871473086942
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",118,1.10618801968508
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",120,1.09706124159778
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",122,1.10671552635916
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",124,1.11992060290552
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",126,1.11345308919496
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",128,1.10946617904306
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",130,1.11396408670685
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",132,1.12781398395112
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",134,1.12313469106183
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",136,1.11371552159072
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",138,1.11660068288278
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",140,1.11163205127777
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",142,1.0999846233928
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",144,1.08365404946356
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",146,1.07697567108977
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",148,1.09088653441012
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",150,1.1011480659062
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",152,1.10764052384882
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",154,1.11113391364583
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",156,1.12186634189272
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",158,1.11293460161079
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",160,1.10850631837269
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",162,1.10468043224578
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",164,1.09460100016979
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",166,1.11395634744952
