"Metadata_Series","Metadata_T","TrackObjects_Label","Intensity_MeanIntensity_Ratio","TrackObjects_Label_uni","RealTime","Stim_All_Ch","Stim_All_S"
0,6,34,1206.36929828432,"00_0034",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,35,1125.19427854623,"00_0035",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,1,1223.14447447113,"00_0001",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,3,1199.59573350107,"00_0003",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,6,1244.79216968974,"00_0006",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,5,1189.47667487215,"00_0005",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,8,1205.78650181185,"00_0008",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,11,1227.46227146424,"00_0011",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,12,1199.48376004201,"00_0012",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,15,1099.15652126736,"00_0015",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,13,1217.3064299042,"00_0013",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,14,1176.88667260388,"00_0014",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,18,1226.61974308409,"00_0018",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,19,1228.86289801669,"00_0019",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,20,1159.70694802024,"00_0020",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,21,1180.68243271557,"00_0021",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,23,1241.76877786185,"00_0023",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,24,1211.8930855306,"00_0024",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,25,1239.24082176162,"00_0025",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,26,1222.64997021296,"00_0026",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,27,1161.86397793057,"00_0027",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,28,1186.27537577493,"00_0028",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,29,1217.89670755487,"00_0029",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,30,1242.59962193458,"00_0030",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,31,1241.00477116282,"00_0031",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,32,1231.53017398093,"00_0032",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,33,1153.35139942537,"00_0033",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,34,1197.63945298181,"00_0034",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,7,35,1124.71571304413,"00_0035",14,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,8,1,1209.59956102873,"00_0001",16,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,8,3,1205.39950838089,"00_0003",16,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,8,6,1241.55064867688,"00_0006",16,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
